Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Extra
50,24.5102137194,24.8603008871,142.562504953,45.4255620344,276.16091347,34.1933963947,64,46,-172,0.0226024591351,"[35, 'TAYAK', 263344, array([-4.83649761,  0.81981126, -0.21063742]), array([-0.98682913,  0.15078749, -0.05857818])]"
2,87.7229947645,52.0619352832,182.220107401,3.49775740748,274.929606439,37.7179381061,28,8,116,0.0226503668565,"[35, 'TAYAK', 114268, array([-4.88244572,  0.81072039, -0.1980589 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
143,109.050138645,50.8313976288,9.56753891379,7.64427005629,273.520279565,38.1292667041,320,10,40,0.022699574925,"[35, 'TAYAK', 1297010, array([-4.89795866,  0.75330449, -0.17814507]), array([-0.98682913,  0.15078749, -0.05857818])]"
77,64.8652357492,48.5820541722,173.716815526,15.9100187968,276.129138609,37.0188925624,172,84,74,0.0227189685531,"[35, 'TAYAK', 704287, array([-4.87046416,  0.81706512, -0.20346648]), array([-0.98682913,  0.15078749, -0.05857818])]"
107,137.766678135,43.3143999666,23.254120815,23.7519793435,273.669813451,37.2970279034,302,24,8,0.0227403789569,"[35, 'TAYAK', 1225354, array([-4.87482604,  0.83851845, -0.3547004 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
140,10.7393711217,7.92414270167,111.686197271,53.759406178,275.127292677,35.0910839291,318,72,-32,0.022797105096,"[35, 'TAYAK', 1294454, array([-4.87594114,  0.64361701, -0.33938072]), array([-0.98682913,  0.15078749, -0.05857818])]"
125,175.60544507,9.76534875183,72.4828726034,52.8355159543,272.64052274,35.4368634098,308,58,-20,0.0229100999155,"[35, 'TAYAK', 1252700, array([-4.88649545,  0.66960209, -0.20565215]), array([-0.98682913,  0.15078749, -0.05857818])]"
64,52.2333218652,43.3143999666,166.745879185,23.7519793435,276.330186549,37.2970279034,68,24,172,0.0230042346517,"[35, 'TAYAK', 277736, array([-4.89373041,  0.66253941, -0.21324831]), array([-0.98682913,  0.15078749, -0.05857818])]"
41,69.1960101506,49.3752116821,176.852211192,14.5844819941,278.118376282,36.9013910778,62,16,156,0.0230172367752,"[35, 'TAYAK', 252708, array([-4.85273011,  0.80980324, -0.38013611]), array([-0.98682913,  0.15078749, -0.05857818])]"
86,119.116578657,49.6212498099,14.727199707,11.9332926274,275.265928045,37.8758870155,196,84,102,0.0230483792243,"[35, 'TAYAK', 801501, array([-4.87601327,  0.82274849, -0.37491226]), array([-0.98682913,  0.15078749, -0.05857818])]"
136,115.894874074,50.3145092548,13.4283672737,10.1554315056,275.423930259,37.8610268044,316,12,32,0.0231707866115,"[35, 'TAYAK', 1280986, array([-4.87459196,  0.82791012, -0.37056115]), array([-0.98682913,  0.15078749, -0.05857818])]"
81,76.9788052118,50.0372579697,179.055909746,9.94466055312,276.991200104,38.2166472139,178,84,80,0.023174009378,"[35, 'TAYAK', 728590, array([-4.89696739,  0.63815515, -0.32590722]), array([-0.98682913,  0.15078749, -0.05857818])]"
94,139.101929229,41.9086253742,23.3301714618,25.8470136981,271.841955323,37.095269334,300,26,6,0.0232911832794,"[35, 'TAYAK', 1217433, array([-4.88483006,  0.79909319, -0.18732429]), array([-0.98682913,  0.15078749, -0.05857818])]"
73,50.8775241331,43.1036658534,167.948594353,25.9319470342,278.46294041,35.779676047,166,86,64,0.0233271714102,"[35, 'TAYAK', 680162, array([-4.83678553,  0.82113375, -0.36913684]), array([-0.98682913,  0.15078749, -0.05857818])]"
167,101.983819576,52.1974279275,7.7924785441,3.24506534477,275.288807438,37.6128642163,344,8,66,0.0233429606441,"[35, 'TAYAK', 1394043, array([-4.87050327,  0.86118748, -0.2919175 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
104,132.292922225,44.9475293618,21.3724158617,19.6834980794,274.842651848,38.4965214801,302,20,10,0.0235022479176,"[35, 'TAYAK', 1224995, array([-4.9014622 ,  0.68416282, -0.38805544]), array([-0.98682913,  0.15078749, -0.05857818])]"
24,80.7691388757,50.5302193401,180.426311693,7.86483681725,276.705683864,38.3722776031,52,10,142,0.0236511468569,"[35, 'TAYAK', 211661, array([-4.90068515,  0.6330586 , -0.31472848]), array([-0.98682913,  0.15078749, -0.05857818])]"
112,122.710455927,47.7266143086,15.3240383291,15.197478138,272.945535968,38.2785867704,304,16,18,0.0237566178487,"[35, 'TAYAK', 1232739, array([-4.90780222,  0.69645864, -0.18535214]), array([-0.98682913,  0.15078749, -0.05857818])]"
152,106.272999996,50.6564292666,9.72151673681,5.34341070866,275.403184658,38.8359149165,328,8,48,0.0238365659416,"[35, 'TAYAK', 1329234, array([-4.91057017,  0.63133998, -0.30228612]), array([-0.98682913,  0.15078749, -0.05857818])]"
129,178.644418905,7.13193985619,78.940029378,53.4141572283,273.794925716,35.6584496397,310,60,-22,0.0238680818829,"[35, 'TAYAK', 1260979, array([-4.88753275,  0.64145301, -0.34460404]), array([-0.98682913,  0.15078749, -0.05857818])]"
126,116.193086212,49.1217772572,13.4978333327,10.7701647828,274.686341841,38.8443837259,310,12,26,0.023882772414,"[35, 'TAYAK', 1256683, array([-4.91385446,  0.63101395, -0.28688366]), array([-0.98682913,  0.15078749, -0.05857818])]"
53,65.0889190984,47.7332216141,174.862259725,17.0911462701,278.372109921,37.2271021207,66,18,162,0.0239919402686,"[35, 'TAYAK', 269091, array([-4.86784685,  0.70589491, -0.40111526]), array([-0.98682913,  0.15078749, -0.05857818])]"
107,134.237780766,44.5567287141,21.2323682698,21.6487475166,273.459422994,37.5620944448,302,22,10,0.000677815982762,"[55, 'TAYAK', 1225175, array([-4.89395212,  0.74756666, -0.29386267]), array([-0.98682913,  0.15078749, -0.05857818])]"
111,158.011257974,29.6147044152,39.8124216995,39.7371349388,272.498221826,36.0992260467,302,40,-6,0.00421730301693,"[55, 'TAYAK', 1226787, array([-4.88152578,  0.75483157, -0.30879055]), array([-0.98682913,  0.15078749, -0.05857818])]"
60,22.8922179865,22.4512782217,139.237221004,47.0421134842,276.481778491,34.3603527607,64,48,-170,0.00536671241893,"[55, 'TAYAK', 263525, array([-4.85228944,  0.72327893, -0.3072425 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
121,169.998443278,17.4898984574,58.0467566255,49.8717275296,272.629781949,34.7599302786,306,52,-14,0.00597578720791,"[55, 'TAYAK', 1244063, array([-4.86407954,  0.77043394, -0.30108492]), array([-0.98682913,  0.15078749, -0.05857818])]"
143,7.25334167894,4.01983037647,103.24899811,56.0678650795,274.574419512,33.6274998719,316,70,-28,0.00633922561146,"[55, 'TAYAK', 1286176, array([-4.84494231,  0.76242225, -0.31002435]), array([-0.98682913,  0.15078749, -0.05857818])]"
72,47.2304668578,41.2265602093,164.788426007,27.8332399499,277.460327334,36.1313436228,68,28,174,0.00694030360307,"[55, 'TAYAK', 278097, array([-4.86861761,  0.71214983, -0.3023054 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
73,44.2187090548,39.5710860129,162.616305745,29.9194520932,277.326377797,35.9946563885,68,30,176,0.00723834415131,"[55, 'TAYAK', 278278, array([-4.86906057,  0.70802062, -0.29160872]), array([-0.98682913,  0.15078749, -0.05857818])]"
169,102.561444642,51.9168410269,7.76836933272,3.74624964568,274.853825174,37.8309782452,340,8,62,0.00743734215919,"[55, 'TAYAK', 1377841, array([-4.89137012,  0.75650402, -0.25462647]), array([-0.98682913,  0.15078749, -0.05857818])]"
170,102.277005236,52.0619352832,7.7798925991,3.49775740748,275.070393561,37.7179381061,342,8,64,0.00743877936804,"[55, 'TAYAK', 1385942, array([-4.88614771,  0.77880452, -0.27170838]), array([-0.98682913,  0.15078749, -0.05857818])]"
35,76.2436816554,50.7022403065,178.589270307,9.92544698093,276.319606156,37.5493567913,54,12,146,0.00748668197695,"[55, 'TAYAK', 219943, array([-4.88820748,  0.71652393, -0.26819276]), array([-0.98682913,  0.15078749, -0.05857818])]"
25,81.3602136046,51.4127988225,180.43839855,7.17567654747,276.015703814,37.6668145405,46,10,136,0.00753425919191,"[55, 'TAYAK', 187358, array([-4.88987058,  0.7230389 , -0.26133425]), array([-0.98682913,  0.15078749, -0.05857818])]"
82,52.4642936434,43.925774901,167.778896622,23.9378745766,276.969205283,36.5180039407,166,86,66,0.00764606762936,"[55, 'TAYAK', 680163, array([-4.87561542,  0.72049389, -0.26021066]), array([-0.98682913,  0.15078749, -0.05857818])]"
14,153.768871189,33.1638553604,35.452478759,35.9746455315,272.815889906,36.6118276658,34,88,-126,0.00767715209113,"[55, 'TAYAK', 145647, array([-4.88746349,  0.74182284, -0.32785496]), array([-0.98682913,  0.15078749, -0.05857818])]"
42,71.5998070146,50.0328326508,176.722167891,12.3336607794,276.305520946,37.2859067647,58,14,152,0.00806482221579,"[55, 'TAYAK', 236326, array([-4.88302599,  0.74284321, -0.25000683]), array([-0.98682913,  0.15078749, -0.05857818])]"
131,177.819220774,8.28572627324,76.0523887324,54.4686522372,273.512634816,34.2633215613,310,60,-20,0.00946931095697,"[55, 'TAYAK', 1260980, array([-4.85792677,  0.75220954, -0.33414722]), array([-0.98682913,  0.15078749, -0.05857818])]"
117,166.049677086,21.339458565,51.6230122191,46.6275802979,272.303880831,35.6195795657,304,48,-12,0.00959012835617,"[55, 'TAYAK', 1235604, array([-4.88463251,  0.70941018, -0.25937634]), array([-0.98682913,  0.15078749, -0.05857818])]"
63,57.1947636584,46.0297110693,171.051292145,21.3140185667,277.684857891,36.2660875454,66,22,166,0.00996939527557,"[55, 'TAYAK', 269453, array([-4.85785584,  0.78096964, -0.31963614]), array([-0.98682913,  0.15078749, -0.05857818])]"
67,31.0878765581,30.6618011323,150.784325701,39.8829873456,276.574177029,34.9863240576,66,40,-176,0.0100901400514,"[55, 'TAYAK', 270902, array([-4.85934413,  0.73992376, -0.23875396]), array([-0.98682913,  0.15078749, -0.05857818])]"
75,41.4061806689,37.787723207,160.357982996,31.9781927522,277.242578446,35.9149279373,68,32,178,0.0103487623848,"[55, 'TAYAK', 278459, array([-4.87099759,  0.69272701, -0.29054959]), array([-0.98682913,  0.15078749, -0.05857818])]"
71,50.4446075127,42.7408585026,166.887147252,25.7283540558,277.639726304,36.3277293808,68,26,172,0.010384710103,"[55, 'TAYAK', 277916, array([-4.8698221 ,  0.70413462, -0.32134008]), array([-0.98682913,  0.15078749, -0.05857818])]"
163,31.9360621863,31.108983345,152.322620898,39.9707191482,277.459038503,34.4733547008,334,88,-50,0.0104354420104,"[55, 'TAYAK', 1360685, array([-4.83893303,  0.77717012, -0.32273501]), array([-0.98682913,  0.15078749, -0.05857818])]"
92,132.151557834,45.4117235222,20.5456138589,19.9492089929,274.166212485,37.8443977411,202,86,110,0.0106734341455,"[55, 'TAYAK', 825985, array([-4.89611587,  0.72590322, -0.33869945]), array([-0.98682913,  0.15078749, -0.05857818])]"
171,101.983819576,52.1974279275,7.7924785441,3.24506534477,275.288807438,37.6128642163,344,8,66,0.0106831144106,"[55, 'TAYAK', 1394043, array([-4.88106802,  0.79934955, -0.28874619]), array([-0.98682913,  0.15078749, -0.05857818])]"
69,29.096233724,28.426137258,147.949952049,41.7180118025,276.740317409,35.0954341283,66,42,-174,0.0106891258208,"[55, 'TAYAK', 271083, array([-4.86549093,  0.69021934, -0.28806393]), array([-0.98682913,  0.15078749, -0.05857818])]"
33,180.746658321,4.01983037647,84.7510018897,56.0678650795,273.425580488,33.6274998719,52,70,-152,0.0107198277625,"[55, 'TAYAK', 216914, array([-4.84539544,  0.78833281, -0.26498671]), array([-0.98682913,  0.15078749, -0.05857818])]"
112,159.959528678,27.3634565622,42.7090936404,41.4998948174,272.262212643,36.2515916911,302,42,-8,0.010726279228,"[55, 'TAYAK', 1226966, array([-4.89222525,  0.70096133, -0.26351075]), array([-0.98682913,  0.15078749, -0.05857818])]"
22,81.5898648544,51.6920526205,180.438164403,6.92824142542,275.778106857,37.4477785977,44,10,134,0.0108592208418,"[55, 'TAYAK', 179257, array([-4.88309845,  0.77038805, -0.24188966]), array([-0.98682913,  0.15078749, -0.05857818])]"
114,126.791481973,47.1155385592,17.2218390016,17.2802771297,273.282011493,37.753787104,304,18,16,0.0110619656475,"[55, 'TAYAK', 1232918, array([-4.89884955,  0.73310891, -0.23787663]), array([-0.98682913,  0.15078749, -0.05857818])]"
167,102.836667902,51.76241297,7.75796529892,3.99024039816,274.639259731,37.9518836518,338,8,60,0.0111297417178,"[55, 'TAYAK', 1369740, array([-4.89671345,  0.73247524, -0.23751098]), array([-0.98682913,  0.15078749, -0.05857818])]"
4,90.3176052336,52.323065952,184.193934376,2.9884795663,276.491087537,37.5158502157,26,8,112,0.0112355744378,"[55, 'TAYAK', 106166, array([-4.87579111,  0.78233248, -0.33144306]), array([-0.98682913,  0.15078749, -0.05857818])]"
116,164.461650813,23.7578123505,48.242734137,45.1058100326,272.702500219,35.4170561476,304,46,-10,0.0114810521146,"[55, 'TAYAK', 1235425, array([-4.8707454 ,  0.77092453, -0.33970265]), array([-0.98682913,  0.15078749, -0.05857818])]"
135,181.696846766,2.95068662568,87.4446584444,55.193977787,273.737962233,34.6438805257,312,64,-24,0.0115810108468,"[55, 'TAYAK', 1269438, array([-4.87347519,  0.68691219, -0.28932258]), array([-0.98682913,  0.15078749, -0.05857818])]"
32,76.4025055372,51.0840677726,178.604002007,9.68341751283,276.058349637,37.2461933953,52,12,144,0.0117018552987,"[55, 'TAYAK', 211842, array([-4.87852991,  0.7813897 , -0.24413822]), array([-0.98682913,  0.15078749, -0.05857818])]"
149,15.6754582752,15.0421002303,126.030684644,52.3107290533,275.385670932,33.6116061108,322,78,-36,0.0118042604752,"[55, 'TAYAK', 1311192, array([-4.84048374,  0.78050651, -0.24609055]), array([-0.98682913,  0.15078749, -0.05857818])]"
6,90.0161804235,52.1974279275,184.207521456,3.24506534477,276.711192562,37.6128642163,28,8,114,0.0119419338636,"[55, 'TAYAK', 114267, array([-4.87799251,  0.7600755 , -0.3470674 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
88,115.021194788,50.0372579697,12.9440902539,9.94466055312,275.008799896,38.2166472139,194,84,100,0.01202357574,"[55, 'TAYAK', 793400, array([-4.90057725,  0.69428204, -0.31596439]), array([-0.98682913,  0.15078749, -0.05857818])]"
50,67.204735837,48.8271873459,174.797417424,14.8071558781,276.436850273,37.3514125667,62,16,158,0.0120855012397,"[55, 'TAYAK', 252709, array([-4.88876074,  0.70060578, -0.25140507]), array([-0.98682913,  0.15078749, -0.05857818])]"
47,14.354405198,13.5223995441,122.85195755,52.8371781241,275.0727442,33.8480768532,60,56,-164,0.0121126226987,"[55, 'TAYAK', 248048, array([-4.84958421,  0.75519417, -0.2300583 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
147,111.050138645,50.8313976288,11.5675389138,7.64427005629,275.520279565,38.1292667041,322,10,40,0.0121959200558,"[55, 'TAYAK', 1305110, array([-4.89448287,  0.71380639, -0.34053797]), array([-0.98682913,  0.15078749, -0.05857818])]"
23,168.940986733,18.9550639716,55.6920772133,48.97353863,272.739676741,34.7782708312,44,80,-140,0.0122386101122,"[55, 'TAYAK', 185420, array([-4.86083896,  0.78673819, -0.33090586]), array([-0.98682913,  0.15078749, -0.05857818])]"
137,116.013561289,49.921467338,13.4488297679,10.3730686103,275.172557886,38.1809385469,314,12,30,0.0126285934909,"[55, 'TAYAK', 1272885, array([-4.89788628,  0.7037146 , -0.33482072]), array([-0.98682913,  0.15078749, -0.05857818])]"
94,140.363481649,41.2872047646,25.0248270801,25.9829778826,272.960437869,37.6241124549,206,88,116,0.0126605926197,"[55, 'TAYAK', 842368, array([-4.90407164,  0.69063798, -0.2665638 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
3,90.6267260896,52.4386121834,184.179412393,2.72831027548,276.269442808,37.4269823726,24,8,110,0.0127285704685,"[55, 'TAYAK', 98065, array([-4.87377292,  0.8028248 , -0.31572892]), array([-0.98682913,  0.15078749, -0.05857818])]"
108,137.766678135,43.3143999666,23.254120815,23.7519793435,273.669813451,37.2970279034,302,24,8,0.01273961074,"[55, 'TAYAK', 1225354, array([-4.88479383,  0.78487298, -0.34083292]), array([-0.98682913,  0.15078749, -0.05857818])]"
153,18.1779050252,17.8145348103,131.469155214,50.8993361352,275.911452279,33.4708346335,324,80,-38,0.0127870995704,"[55, 'TAYAK', 1319471, array([-4.83202382,  0.80014619, -0.27318526]), array([-0.98682913,  0.15078749, -0.05857818])]"
39,7.09572869933,4.12292179951,103.334681762,56.4441408725,274.388629561,33.2336076705,56,64,-158,0.0129750645807,"[55, 'TAYAK', 232571, array([-4.83429486,  0.8022789 , -0.27735911]), array([-0.98682913,  0.15078749, -0.05857818])]"
115,130.74102341,46.3002837833,19.1401439094,19.3817503676,273.596343406,37.2976289504,304,20,14,0.0133354849388,"[55, 'TAYAK', 1233097, array([-4.88190916,  0.81206792, -0.30040897]), array([-0.98682913,  0.15078749, -0.05857818])]"
103,147.919978213,36.8455908816,30.0,32.0,272.080021787,36.8455908816,300,32,0,0.0133959768026,"[55, 'TAYAK', 1217970, array([-4.8940968 ,  0.72944908, -0.22642113]), array([-0.98682913,  0.15078749, -0.05857818])]"
83,62.9538833807,47.9642591247,173.945209278,17.8980461353,277.774041776,36.5056255132,172,84,72,0.0134273296819,"[55, 'TAYAK', 704286, array([-4.8582407,  0.7853343, -0.3396542]), array([-0.98682913,  0.15078749, -0.05857818])]"
44,10.1807792256,8.28572627324,111.947611268,54.4686522372,274.487365184,34.2633215613,58,60,-160,0.0135262437797,"[55, 'TAYAK', 240310, array([-4.86489527,  0.70591176, -0.23302785]), array([-0.98682913,  0.15078749, -0.05857818])]"
86,68.8434762813,49.1353191248,175.492897387,13.9217561486,276.447998534,37.4761663229,174,84,76,0.0137084318561,"[55, 'TAYAK', 712388, array([-4.89139322,  0.68661177, -0.25836734]), array([-0.98682913,  0.15078749, -0.05857818])]"
52,18.8787830458,18.6319882657,132.952813041,50.4249577212,276.00960672,33.4485810515,62,52,-168,0.0140456166554,"[55, 'TAYAK', 255786, array([-4.83021253,  0.80627357, -0.27323141]), array([-0.98682913,  0.15078749, -0.05857818])]"
129,120.508672697,49.0849039163,15.3515620647,12.7681651935,275.130445841,38.0627726138,310,14,24,0.0140688259769,"[55, 'TAYAK', 1256862, array([-4.89360952,  0.7256991 , -0.35669196]), array([-0.98682913,  0.15078749, -0.05857818])]"
102,145.176457461,38.6609986558,27.6909114304,29.9798507651,272.051945993,36.8723041284,300,30,2,0.014529790518,"[55, 'TAYAK', 1217791, array([-4.8918617 ,  0.74699368, -0.2182854 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
106,130.526464555,45.6223358438,19.2543021532,19.5449439127,273.215654397,37.8924104732,302,20,12,0.0145436608247,"[55, 'TAYAK', 1224996, array([-4.90523835,  0.69489197, -0.242781  ]), array([-0.98682913,  0.15078749, -0.05857818])]"
56,63.0889190984,47.7332216141,172.862259725,17.0911462701,276.372109921,37.2271021207,64,18,162,0.014595847792,"[55, 'TAYAK', 260991, array([-4.8887587 ,  0.69917341, -0.23516517]), array([-0.98682913,  0.15078749, -0.05857818])]"
26,171.465690622,16.1891617594,60.9018942682,50.4249577212,273.172131895,34.9485746249,46,78,-142,0.0146765048752,"[55, 'TAYAK', 193339, array([-4.8673246 ,  0.7478253 , -0.36143719]), array([-0.98682913,  0.15078749, -0.05857818])]"
91,121.156523719,49.1353191248,14.507102613,13.9217561486,273.552001466,37.4761663229,196,84,104,0.0148147985055,"[55, 'TAYAK', 801502, array([-4.88579767,  0.80408478, -0.24398589]), array([-0.98682913,  0.15078749, -0.05857818])]"
8,89.7229947645,52.0619352832,184.220107401,3.49775740748,276.929606439,37.7179381061,30,8,116,0.0148474864657,"[55, 'TAYAK', 122368, array([-4.88035901,  0.73608096, -0.3625931 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
172,101.682394766,52.323065952,7.80606562363,2.9884795663,275.508912463,37.5158502157,346,8,68,0.0149120574359,"[55, 'TAYAK', 1402144, array([-4.87615173,  0.81811409, -0.30573044]), array([-0.98682913,  0.15078749, -0.05857818])]"
27,81.1468748482,51.1257525134,180.436495486,7.41445304289,276.249649766,37.8940434581,48,10,138,0.0149332836463,"[55, 'TAYAK', 195459, array([-4.896513  ,  0.6740016 , -0.28064489]), array([-0.98682913,  0.15078749, -0.05857818])]"
150,110.853125152,51.1257525134,11.5635045136,7.41445304289,275.750350234,37.8940434581,324,10,42,0.0149461008136,"[55, 'TAYAK', 1313211, array([-4.88451345,  0.7607766 , -0.36289335]), array([-0.98682913,  0.15078749, -0.05857818])]"
59,24.5102137194,24.8603008871,142.562504953,45.4255620344,276.16091347,34.1933963947,64,46,-172,0.0150620754988,"[55, 'TAYAK', 263344, array([-4.84561738,  0.78024287, -0.22522658]), array([-0.98682913,  0.15078749, -0.05857818])]"
40,6.30315323425,2.95068662568,100.555341556,55.193977787,274.262037767,34.6438805257,56,64,-156,0.0152367213207,"[55, 'TAYAK', 232572, array([-4.87472759,  0.66905241, -0.28383514]), array([-0.98682913,  0.15078749, -0.05857818])]"
140,115.894874074,50.3145092548,13.4283672737,10.1554315056,275.423930259,37.8610268044,316,12,32,0.0152488771101,"[55, 'TAYAK', 1280986, array([-4.88478146,  0.76778278, -0.36286022]), array([-0.98682913,  0.15078749, -0.05857818])]"
110,155.911675263,31.7921990343,37.0710528525,37.8910371308,272.661323369,35.9851407298,302,38,-4,0.0153750468707,"[55, 'TAYAK', 1226608, array([-4.87202305,  0.803058  , -0.33913551]), array([-0.98682913,  0.15078749, -0.05857818])]"
119,122.76374226,48.2774332978,15.2614285246,15.0115875356,273.250965469,37.8105990634,306,16,20,0.0154419404393,"[55, 'TAYAK', 1240840, array([-4.89984144,  0.73176383, -0.21585598]), array([-0.98682913,  0.15078749, -0.05857818])]"
93,133.878235851,44.6960915784,20.3856349031,21.9436214032,272.574453438,37.206945186,202,86,112,0.0154463141301,"[55, 'TAYAK', 825986, array([-4.88873446,  0.7833347 , -0.22280081]), array([-0.98682913,  0.15078749, -0.05857818])]"
2,90.9429654136,52.54384628,184.164026098,2.46487141939,276.046407124,37.346339555,22,8,108,0.0155296385062,"[55, 'TAYAK', 89964, array([-4.87195485,  0.82152757, -0.29993295]), array([-0.98682913,  0.15078749, -0.05857818])]"
90,119.116578657,49.6212498099,14.727199707,11.9332926274,275.265928045,37.8758870155,196,84,102,0.0156571620395,"[55, 'TAYAK', 801501, array([-4.88612689,  0.76325024, -0.36619337]), array([-0.98682913,  0.15078749, -0.05857818])]"
11,87.1633320985,51.76241297,182.242034701,3.99024039816,275.360740269,37.9518836518,32,8,120,0.0156920448509,"[55, 'TAYAK', 130470, array([-4.89908052,  0.69709695, -0.23149504]), array([-0.98682913,  0.15078749, -0.05857818])]"
76,38.7863892051,35.889089132,158.0,34.0,277.213610795,35.889089132,68,34,-180,0.0157023125116,"[55, 'TAYAK', 278460, array([-4.87416956,  0.66737584, -0.30031   ]), array([-0.98682913,  0.15078749, -0.05857818])]"
84,64.8652357492,48.5820541722,173.716815526,15.9100187968,276.129138609,37.0188925624,172,84,74,0.01576150816,"[55, 'TAYAK', 704287, array([-4.88051766,  0.75777733, -0.21268032]), array([-0.98682913,  0.15078749, -0.05857818])]"
9,87.4385553581,51.9168410269,182.231630667,3.74624964568,275.146174826,37.8309782452,30,8,118,0.0158419519089,"[55, 'TAYAK', 122369, array([-4.89577196,  0.72364991, -0.21560229]), array([-0.98682913,  0.15078749, -0.05857818])]"
61,61.0647036907,46.9807457956,172.969467099,19.1941888571,278.015924839,36.7126086695,66,20,164,0.0159310145203,"[55, 'TAYAK', 269272, array([-4.86677151,  0.72134247, -0.36425949]), array([-0.98682913,  0.15078749, -0.05857818])]"
130,118.465354973,49.5606032483,13.3129769345,12.5585964485,273.409525833,37.6700162555,310,14,26,0.0160148150036,"[55, 'TAYAK', 1256863, array([-4.89314519,  0.76951725, -0.21411562]), array([-0.98682913,  0.15078749, -0.05857818])]"
126,174.489528219,12.371984313,68.1587800551,52.0419758133,273.393978925,35.2089845863,308,56,-18,0.0163187002182,"[55, 'TAYAK', 1252521, array([-4.87920229,  0.68899992, -0.34731079]), array([-0.98682913,  0.15078749, -0.05857818])]"
55,64.9915331747,48.3512270696,174.941896047,16.8807666695,278.01955781,36.709949698,64,18,160,0.0163762656449,"[55, 'TAYAK', 260990, array([-4.86167318,  0.75553793, -0.36865519]), array([-0.98682913,  0.15078749, -0.05857818])]"
165,103.102243208,51.598932671,7.74873177848,4.22943280592,274.426857984,38.0805460342,336,8,58,0.0164688390576,"[55, 'TAYAK', 1361639, array([-4.90215484,  0.70674752, -0.22037349]), array([-0.98682913,  0.15078749, -0.05857818])]"
104,150.476146819,34.9190486614,32.4119903701,33.9764608625,272.050332826,36.8711630183,300,34,-2,0.0164705559139,"[55, 'TAYAK', 1218149, array([-4.89846342,  0.70145714, -0.2231993 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
16,157.4497828,29.4083326662,39.349850625,39.8829873456,271.751903992,36.1343744331,36,86,-130,0.0166036932391,"[55, 'TAYAK', 153565, array([-4.88884143,  0.72352336, -0.21108138]), array([-0.98682913,  0.15078749, -0.05857818])]"
80,44.7104754686,39.5444805722,163.154309862,29.9798507651,277.902070224,35.9671790815,162,88,60,0.0166823832873,"[55, 'TAYAK', 664140, array([-4.86532996,  0.68929215, -0.35080674]), array([-0.98682913,  0.15078749, -0.05857818])]"
156,21.5521362359,21.7237529757,137.213473926,47.3843852102,275.636513361,34.5379796327,326,82,-42,0.0167538806801,"[55, 'TAYAK', 1327749, array([-4.86154011,  0.72564218, -0.20764131]), array([-0.98682913,  0.15078749, -0.05857818])]"
139,4.52774124796,1.29024659764,96.4736710503,56.4441408725,273.672781635,33.5243188237,314,68,-26,0.0168593746345,"[55, 'TAYAK', 1277897, array([-4.84533217,  0.78264754, -0.21636527]), array([-0.98682913,  0.15078749, -0.05857818])]"
151,108.639786395,51.4127988225,9.56160144993,7.17567654747,273.984296186,37.6668145405,324,10,44,0.0169538968197,"[55, 'TAYAK', 1313212, array([-4.8893452 ,  0.78626384, -0.21586955]), array([-0.98682913,  0.15078749, -0.05857818])]"
125,122.795264163,48.8271873459,15.2025825765,14.8071558781,273.563149727,37.3514125667,308,16,22,0.0170387910507,"[55, 'TAYAK', 1248941, array([-4.88153928,  0.82417443, -0.25654272]), array([-0.98682913,  0.15078749, -0.05857818])]"
70,53.8598086512,44.1002944577,168.924542174,23.6130288381,277.859871552,36.5862281216,68,24,170,0.0170949598447,"[55, 'TAYAK', 277735, array([-4.87271977,  0.68313529, -0.34731378]), array([-0.98682913,  0.15078749, -0.05857818])]"
65,53.5028050189,44.8918565625,169.098088632,23.443744771,277.383335665,35.8862178138,66,24,168,0.0171100338761,"[55, 'TAYAK', 269634, array([-4.85055053,  0.82580486, -0.27822736]), array([-0.98682913,  0.15078749, -0.05857818])]"
162,33.0556825827,32.1535874388,152.438133037,37.9727358229,276.352970447,35.5593524264,334,88,-52,0.017364262289,"[55, 'TAYAK', 1360684, array([-4.87447102,  0.69357488, -0.21980469]), array([-0.98682913,  0.15078749, -0.05857818])]"
45,71.5346450269,49.5606032483,176.687023066,12.5585964485,276.590474167,37.6700162555,60,14,154,0.0173883342938,"[55, 'TAYAK', 244427, array([-4.89484619,  0.66152771, -0.27957624]), array([-0.98682913,  0.15078749, -0.05857818])]"
34,179.943879788,5.18585689187,82.642342048,54.4686522372,273.592200782,35.0349687932,52,70,-150,0.0174322035998,"[55, 'TAYAK', 216915, array([-4.88256627,  0.65916124, -0.29391075]), array([-0.98682913,  0.15078749, -0.05857818])]"
