Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit
2046,216.416273405,19.9205892481,-38.1531286624,36.2856842766,103.605687194,46.9306351395,154,74,-52,0.0127446584815
3497,228.668727096,25.1503845103,39.9760452697,64.5940203512,137.086887488,3.36484842218,270,70,164,0.0128015023076
4162,224.503726104,33.3560580108,98.2001498563,41.9685809159,336.871426706,30.0320902049,280,88,132,0.0130521201134
69,226.547331043,22.4693974183,12.0963673636,63.3636975538,130.825019179,13.5541562798,0,84,26,0.0132586932523
2692,215.85521017,20.660431823,-40.0094672547,32.9288271251,99.5511936443,49.6042825124,264,38,-152,0.0133353514506
2902,215.027149113,21.4142373624,316.868050503,27.6191320062,92.5780430445,53.8356900194,266,34,-146,0.0135792504154
5052,214.31099946,32.6504049237,117.130075502,11.0388057764,10.9055856171,55.0765479222,340,16,-46,0.0136702834911
876,222.477611631,34.9178137969,99.4625923683,37.9727358229,339.236503144,32.8208908232,12,38,2,0.0138302937267
328,218.58708765,34.8266812427,109.305472894,25.3909018813,351.580452755,44.4262687098,6,26,-12,0.0138433885112
4071,224.250260533,33.830388927,94.1462040913,43.8653717835,334.455432362,27.2636519292,278,86,134,0.0138535666729
3143,213.94063345,22.6507367988,313.904687273,22.5210121181,83.7690825613,57.1012985207,268,30,-140,0.013873457532
2068,217.265768982,19.0132375687,-37.0227906939,38.1620035311,106.59403402,45.6921209804,156,74,-50,0.0139288810002
3747,212.655174603,24.7927605447,309.516966081,14.5018983924,67.0405162011,60.7634865357,274,24,-128,0.0139481778764
4480,211.233957442,29.0311071448,301.84552103,1.10172191702,33.8291423866,60.9439391418,298,16,-94,0.0140307851417
1383,216.96640517,34.0271905551,112.899831497,19.7971809441,358.300674805,49.1484415729,110,82,-110,0.0142509151338
2734,218.479375046,18.4954339542,326.347451579,42.5286121563,111.142873924,41.6950776522,264,46,-160,0.0143384133439
